exp interface log记录
[2024-08-16 22:31:55] [Warning]: 获取 远看山有色 的信息时重试超时
[2024-08-16 22:33:32] [Warning]: 获取 shalashaska 的信息时重试超时
[2024-08-16 22:35:08] [Warning]: 获取 Estrella 的信息时重试超时
[2024-08-16 23:45:39] [Warning]: 获取 海绵宝宝 的信息时重试超时
[2024-08-16 23:45:47] [Warning]: 获取 Torocat 的信息时重试超时
[2024-08-16 23:45:57] [Warning]: 获取 海绵宝宝 的信息时重试超时
[2024-08-16 23:45:57] [Warning]: 获取 Torocat 的信息时重试超时
[2024-08-17 00:48:16] [Warning]: 获取 gril62 的信息时重试超时
[2024-08-17 00:48:21] [Warning]: 获取 黑骑士 的信息时重试超时
[2024-08-17 00:48:42] [Warning]: 获取 gril62 的信息时重试超时
[2024-08-17 00:48:42] [Warning]: 获取 黑骑士 的信息时重试超时
[2024-08-17 00:48:53] [Warning]: 获取 黑骑士 的信息时重试超时
[2024-08-17 00:49:05] [Warning]: 获取 gril62 的信息时重试超时
[2024-08-17 20:38:04] [Warning]: 获取 Se1d0m 的信息时重试超时
[2024-08-17 20:38:06] [Warning]: 获取 背影 的信息时重试超时
[2024-08-18 12:20:23] [Warning]: 获取 Rain 的信息时重试超时
[2024-08-18 13:26:32] [Warning]: 获取 Lain 的信息时重试超时
[2024-08-18 14:39:57] [Warning]: 获取 Sir.P 的信息时重试超时
[2024-08-18 18:36:47] [Warning]: 获取 i wanna be kimchi 的信息时重试超时
[2024-08-18 18:37:06] [Warning]: 获取 i wanna be hutao 的信息时重试超时
[2024-08-18 18:37:27] [Warning]: 获取 i wanna be hutao 的信息时重试超时
[2024-08-18 18:37:27] [Warning]: 获取 i wanna be kimchi 的信息时重试超时
[2024-08-18 19:22:21] [Warning]: 获取 一天一吸铁 的信息时重试超时
[2024-08-18 19:24:16] [Warning]: 获取 阿布布布要打我 的信息时重试超时
[2024-08-18 19:24:25] [Warning]: 获取 一天一吸铁 的信息时重试超时
[2024-08-18 20:50:51] [Warning]: 获取 安可 的信息时重试超时
[2024-08-18 20:51:22] [Warning]: 获取 幼猫 的信息时重试超时
[2024-08-18 20:51:24] [Warning]: 获取 release me plz 的信息时重试超时
[2024-08-18 20:51:42] [Warning]: 获取 蘸了酱的咸鱼 的信息时重试超时
[2024-08-18 21:29:49] [Warning]: 获取 阿瑟请坐 的信息时重试超时
[2024-08-18 21:29:59] [Warning]: 获取 小梓アズサ 的信息时重试超时
[2024-08-19 00:26:20] [Warning]: 获取 zHMa 的信息时重试超时
[2024-08-19 00:26:26] [Warning]: 获取 兮 一 丶 的信息时重试超时
[2024-08-19 15:48:26] [Warning]: 获取 Sir.P 的信息时重试超时
[2024-08-19 16:36:17] [Warning]: 获取 Shepherd_Knight 的信息时重试超时
[2024-08-19 16:36:34] [Warning]: 获取 白井七ちゃん 的信息时重试超时
[2024-08-19 16:36:45] [Warning]: 获取 断城 的信息时重试超时
[2024-08-19 17:04:14] [Warning]: 获取 小b 的信息时重试超时
[2024-08-19 20:36:26] [Warning]: 获取 王一鸣实名导管 的信息时重试超时
[2024-08-19 20:37:10] [Warning]: 获取 TwipZihtwH 的信息时重试超时
[2024-08-19 20:37:15] [Warning]: 获取 OMO 的信息时重试超时
[2024-08-19 20:48:50] [Warning]: 获取 HoZMa 的信息时重试超时
[2024-08-19 21:00:31] [Warning]: 获取 i wanna be hutao 的信息时重试超时
[2024-08-19 21:00:42] [Warning]: 获取 ？？？？？ 的信息时重试超时
[2024-08-19 21:01:12] [Warning]: 获取 象铁泥 的信息时重试超时
[2024-08-20 15:36:52] [Warning]: 获取 Dr.Knight 的信息时重试超时
[2024-08-20 16:30:39] [Warning]: 获取 至暗時刻 的信息时重试超时
[2024-08-20 18:02:36] [Warning]: 获取 至暗時刻 的信息时重试超时
[2024-08-20 18:03:00] [Warning]: 获取 至暗時刻 的信息时重试超时
[2024-08-20 18:03:13] [Warning]: 获取 至暗時刻 的信息时重试超时
[2024-08-20 18:04:34] [Warning]: 获取 (S)守 的信息时重试超时
[2024-08-20 19:44:43] [Warning]: 获取 i wanna be kimchi 的信息时重试超时
[2024-08-21 22:06:39] [Warning]: 获取 i wanna be kimchi 的信息时重试超时
[2024-08-22 08:10:58] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 10:00:33] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 10:18:01] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 11:21:35] [Warning]: 获取 et omnia vanitas 的信息时重试超时
[2024-08-22 11:26:21] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 11:55:50] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 14:11:54] [Warning]: 获取 excuse 的信息时重试超时
[2024-08-22 15:16:02] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 15:25:42] [Warning]: 获取 小b 的信息时重试超时
[2024-08-22 16:03:05] [Warning]: 获取 atri 的信息时重试超时
[2024-08-22 16:03:41] [Warning]: 获取 朝歌丨 的信息时重试超时
[2024-08-22 16:03:43] [Warning]: 获取 幸运菜鸟 的信息时重试超时
[2024-08-22 16:04:31] [Warning]: 获取 枳槿鸢尾花 的信息时重试超时
[2024-08-22 16:04:37] [Warning]: 获取 fps_cheng 的信息时重试超时
[2024-08-22 16:04:39] [Warning]: 获取 海边吹过的风 的信息时重试超时
[2024-08-22 16:04:55] [Warning]: 获取 WOW 的信息时重试超时
[2024-08-22 16:04:58] [Warning]: 获取 1012015475 的信息时重试超时
[2024-08-22 16:05:11] [Warning]: 获取 Y咩 的信息时重试超时
[2024-08-22 19:41:00] [Warning]: 获取 RS 的信息时重试超时
[2024-08-22 19:41:05] [Info]: [i wanna be kimchi] Total: 1869, gametime: 1129, rankpoint: 1869, shotgunkills: 167905, smgkills:90238, tankrocks: 626, versuswin: 1067, versustotal: 1932
[2024-08-22 20:04:29] [Info]: [RS] Total: 857, gametime: 700, rankpoint: 857, shotgunkills: 80244, smgkills:45897, tankrocks: 315, versuswin: 263, versustotal: 570
[2024-08-22 20:04:29] [Info]: [純粋な可愛いもの] Total: 2711, gametime: 1511, rankpoint: 2711, shotgunkills: 194657, smgkills:182587, tankrocks: 1398, versuswin: 739, versustotal: 1483
[2024-08-22 20:04:31] [Info]: [醉生梦死] Total: 1026, gametime: 1233, rankpoint: 1026, shotgunkills: 86899, smgkills:114810, tankrocks: 519, versuswin: 323, versustotal: 819
[2024-08-22 20:04:36] [Info]: [我不是阿米娅] Total: 1444, gametime: 989, rankpoint: 1444, shotgunkills: 122918, smgkills:78567, tankrocks: 877, versuswin: 463, versustotal: 1039
[2024-08-22 20:04:37] [Info]: [本条枫] Total: 429, gametime: 277, rankpoint: 429, shotgunkills: 32347, smgkills:42940, tankrocks: 162, versuswin: 202, versustotal: 393
[2024-08-22 20:06:19] [Info]: [RS] Total: 857, gametime: 700, rankpoint: 857, shotgunkills: 80244, smgkills:45897, tankrocks: 315, versuswin: 263, versustotal: 570
[2024-08-22 20:08:40] [Info]: [clinical] Total: 842, gametime: 447, rankpoint: 842, shotgunkills: 32474, smgkills:49337, tankrocks: 580, versuswin: 239, versustotal: 613
[2024-08-22 20:20:16] [Info]: [砂糖白子] Total: 337, gametime: 372, rankpoint: 337, shotgunkills: 19838, smgkills:23802, tankrocks: 162, versuswin: 118, versustotal: 179
[2024-08-22 20:20:16] [Info]: [green plum] Total: 2798, gametime: 1568, rankpoint: 2798, shotgunkills: 182301, smgkills:186310, tankrocks: 1393, versuswin: 976, versustotal: 1858
[2024-08-22 20:20:17] [Info]: [i wanna be 1Tc] Total: 1045, gametime: 561, rankpoint: 1045, shotgunkills: 72097, smgkills:37022, tankrocks: 633, versuswin: 337, versustotal: 593
[2024-08-22 20:20:18] [Info]: [RS] Total: 857, gametime: 701, rankpoint: 857, shotgunkills: 80244, smgkills:45897, tankrocks: 315, versuswin: 263, versustotal: 571
[2024-08-22 20:20:18] [Info]: [純粋な可愛いもの] Total: 2711, gametime: 1511, rankpoint: 2711, shotgunkills: 194657, smgkills:182684, tankrocks: 1398, versuswin: 739, versustotal: 1483
[2024-08-22 20:20:18] [Info]: [盛夏] Total: 561, gametime: 401, rankpoint: 561, shotgunkills: 34812, smgkills:82675, tankrocks: 155, versuswin: 211, versustotal: 359
[2024-08-22 20:20:18] [Info]: [醉生梦死] Total: 1026, gametime: 1233, rankpoint: 1026, shotgunkills: 86899, smgkills:114909, tankrocks: 519, versuswin: 323, versustotal: 819
[2024-08-22 20:20:26] [Info]: [本条枫] Total: 429, gametime: 277, rankpoint: 429, shotgunkills: 32347, smgkills:43022, tankrocks: 162, versuswin: 202, versustotal: 393
[2024-08-22 20:22:02] [Info]: [RS] Total: 857, gametime: 701, rankpoint: 857, shotgunkills: 80244, smgkills:45897, tankrocks: 315, versuswin: 263, versustotal: 571
[2024-08-22 20:22:03] [Info]: [凛] Total: 3852, gametime: 2192, rankpoint: 3852, shotgunkills: 294666, smgkills:140556, tankrocks: 2088, versuswin: 1003, versustotal: 1954
[2024-08-22 20:22:28] [Info]: [方宇坤] Total: 10, gametime: 19, rankpoint: 10, shotgunkills: 556, smgkills:531, tankrocks: 1, versuswin: 1, versustotal: 6
[2024-08-22 20:22:53] [Info]: [小船] Total: 37, gametime: 65, rankpoint: 37, shotgunkills: 907, smgkills:4332, tankrocks: 9, versuswin: 64, versustotal: 138
[2024-08-22 20:23:44] [Info]: [sima空拳] Total: 4010, gametime: 1991, rankpoint: 4010, shotgunkills: 143205, smgkills:227193, tankrocks: 2607, versuswin: 1555, versustotal: 2938
[2024-08-22 20:24:17] [Info]: [SPY_RD] Total: 872, gametime: 939, rankpoint: 872, shotgunkills: 63841, smgkills:75540, tankrocks: 283, versuswin: 544, versustotal: 1106
[2024-08-22 20:30:14] [Info]: [6毛6] Total: 17483, gametime: 3931, rankpoint: 17483, shotgunkills: 798711, smgkills:411539, tankrocks: 9822, versuswin: 2277, versustotal: 4499
[2024-08-22 20:34:49] [Info]: [29378602327] Total: 8135, gametime: 2848, rankpoint: 8135, shotgunkills: 352860, smgkills:358878, tankrocks: 5175, versuswin: 1290, versustotal: 2595
[2024-08-22 20:39:33] [Info]: [砂糖白子] Total: 337, gametime: 372, rankpoint: 337, shotgunkills: 19838, smgkills:23944, tankrocks: 162, versuswin: 118, versustotal: 179
[2024-08-22 20:39:34] [Info]: [green plum] Total: 2799, gametime: 1568, rankpoint: 2799, shotgunkills: 182409, smgkills:186310, tankrocks: 1393, versuswin: 976, versustotal: 1858
[2024-08-22 20:39:35] [Info]: [6毛6] Total: 17483, gametime: 3931, rankpoint: 17483, shotgunkills: 798711, smgkills:411539, tankrocks: 9822, versuswin: 2277, versustotal: 4499
[2024-08-22 20:39:35] [Info]: [小船] Total: 37, gametime: 66, rankpoint: 37, shotgunkills: 907, smgkills:4375, tankrocks: 9, versuswin: 64, versustotal: 139
[2024-08-22 20:39:35] [Info]: [sima空拳] Total: 4011, gametime: 1991, rankpoint: 4011, shotgunkills: 143310, smgkills:227193, tankrocks: 2607, versuswin: 1555, versustotal: 2938
[2024-08-22 20:39:35] [Info]: [凛] Total: 3853, gametime: 2192, rankpoint: 3853, shotgunkills: 294666, smgkills:140661, tankrocks: 2088, versuswin: 1003, versustotal: 1954
[2024-08-22 20:39:35] [Info]: [RS] Total: 857, gametime: 701, rankpoint: 857, shotgunkills: 80244, smgkills:45981, tankrocks: 315, versuswin: 263, versustotal: 571
[2024-08-22 20:41:23] [Info]: [1462977940] Total: 261, gametime: 328, rankpoint: 261, shotgunkills: 11273, smgkills:15756, tankrocks: 156, versuswin: 195, versustotal: 411
[2024-08-22 20:41:28] [Info]: [shalashaska] Total: 10963, gametime: 3278, rankpoint: 10963, shotgunkills: 440482, smgkills:604822, tankrocks: 4950, versuswin: 4314, versustotal: 6811
[2024-08-22 20:42:23] [Info]: [好的捏] Total: 1530, gametime: 905, rankpoint: 1530, shotgunkills: 86744, smgkills:127893, tankrocks: 769, versuswin: 1062, versustotal: 2033
[2024-08-22 20:47:10] [Info]: [音阙斯汀] Total: 45, gametime: 83, rankpoint: 45, shotgunkills: 468, smgkills:2773, tankrocks: 29, versuswin: 39, versustotal: 111
[2024-08-22 20:48:25] [Info]: [端木] Total: 138, gametime: 180, rankpoint: 138, shotgunkills: 6487, smgkills:8656, tankrocks: 75, versuswin: 98, versustotal: 178
[2024-08-22 20:53:50] [Info]: [凛] Total: 3853, gametime: 2192, rankpoint: 3853, shotgunkills: 294666, smgkills:140706, tankrocks: 2088, versuswin: 1003, versustotal: 1954
[2024-08-22 20:53:50] [Info]: [1462977940] Total: 261, gametime: 328, rankpoint: 261, shotgunkills: 11273, smgkills:15805, tankrocks: 156, versuswin: 196, versustotal: 412
[2024-08-22 20:53:50] [Info]: [green plum] Total: 2799, gametime: 1568, rankpoint: 2799, shotgunkills: 182452, smgkills:186310, tankrocks: 1393, versuswin: 976, versustotal: 1858
[2024-08-22 20:53:51] [Info]: [6毛6] Total: 17483, gametime: 3931, rankpoint: 17483, shotgunkills: 798815, smgkills:411539, tankrocks: 9822, versuswin: 2277, versustotal: 4499
[2024-08-22 20:53:51] [Info]: [小船] Total: 37, gametime: 66, rankpoint: 37, shotgunkills: 907, smgkills:4392, tankrocks: 9, versuswin: 64, versustotal: 139
[2024-08-22 20:53:52] [Info]: [RS] Total: 857, gametime: 701, rankpoint: 857, shotgunkills: 80244, smgkills:46016, tankrocks: 315, versuswin: 263, versustotal: 571
[2024-08-22 20:53:53] [Info]: [端木] Total: 138, gametime: 180, rankpoint: 138, shotgunkills: 6487, smgkills:8737, tankrocks: 75, versuswin: 98, versustotal: 178
[2024-08-22 20:54:03] [Info]: [好的捏] Total: 1530, gametime: 905, rankpoint: 1530, shotgunkills: 86744, smgkills:127992, tankrocks: 769, versuswin: 1062, versustotal: 2033
[2024-08-22 21:01:36] [Info]: [L4D2糕手] Total: 254, gametime: 249, rankpoint: 254, shotgunkills: 7629, smgkills:7721, tankrocks: 213, versuswin: 241, versustotal: 530
[2024-08-22 21:02:20] [Info]: [凛] Total: 3853, gametime: 2192, rankpoint: 3853, shotgunkills: 294666, smgkills:140731, tankrocks: 2088, versuswin: 1003, versustotal: 1954
[2024-08-22 21:02:21] [Info]: [green plum] Total: 2799, gametime: 1568, rankpoint: 2799, shotgunkills: 182472, smgkills:186310, tankrocks: 1393, versuswin: 976, versustotal: 1858
[2024-08-22 21:02:21] [Info]: [1462977940] Total: 261, gametime: 328, rankpoint: 261, shotgunkills: 11273, smgkills:15870, tankrocks: 156, versuswin: 196, versustotal: 412
[2024-08-22 21:02:23] [Info]: [RS] Total: 857, gametime: 701, rankpoint: 857, shotgunkills: 80244, smgkills:46031, tankrocks: 315, versuswin: 263, versustotal: 571
[2024-08-22 21:02:25] [Info]: [端木] Total: 138, gametime: 180, rankpoint: 138, shotgunkills: 6487, smgkills:8801, tankrocks: 75, versuswin: 98, versustotal: 178
[2024-08-22 21:02:30] [Info]: [好的捏] Total: 1531, gametime: 905, rankpoint: 1531, shotgunkills: 86744, smgkills:128083, tankrocks: 769, versuswin: 1062, versustotal: 2033
[2024-08-22 21:03:21] [Info]: [梓川咲太] Total: 10, gametime: 11, rankpoint: 10, shotgunkills: 785, smgkills:827, tankrocks: 2, versuswin: 9, versustotal: 19
[2024-08-22 21:03:53] [Info]: [凛] Total: 3853, gametime: 2192, rankpoint: 3853, shotgunkills: 294666, smgkills:140731, tankrocks: 2088, versuswin: 1003, versustotal: 1954
[2024-08-22 21:03:53] [Info]: [green plum] Total: 2799, gametime: 1568, rankpoint: 2799, shotgunkills: 182472, smgkills:186310, tankrocks: 1393, versuswin: 976, versustotal: 1858
[2024-08-22 21:03:53] [Info]: [1462977940] Total: 261, gametime: 328, rankpoint: 261, shotgunkills: 11273, smgkills:15870, tankrocks: 156, versuswin: 196, versustotal: 412
[2024-08-22 21:03:54] [Info]: [梓川咲太] Total: 10, gametime: 11, rankpoint: 10, shotgunkills: 785, smgkills:827, tankrocks: 2, versuswin: 9, versustotal: 19
[2024-08-22 21:03:57] [Info]: [RS] Total: 857, gametime: 701, rankpoint: 857, shotgunkills: 80244, smgkills:46031, tankrocks: 315, versuswin: 263, versustotal: 571
